# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-6 71 107 ee0000
-5 71 107 ee0000
-4 71 107 ee0000
-3 71 107 ee0000
-2 71 107 ee0000
-1 71 107 ee0000
-10 72 107 ffcc66
-9 72 107 ee0000
-8 72 107 ee0000
-7 72 107 ee0000
-6 72 107 ee0000
-5 72 107 ee0000
-4 72 107 ee0000
-3 72 107 ee0000
-2 72 107 ee0000
-1 72 107 ee0000
-11 73 107 ffcc66
-10 73 107 ffcc66
-9 73 107 ee0000
-8 73 107 ee0000
-7 73 107 ee0000
-6 73 107 ee0000
-5 73 107 ee0000
-4 73 107 ee0000
-3 73 107 ee0000
-2 73 107 ee0000
-1 73 107 ee0000
-11 74 107 ffcc66
-10 74 107 ee0000
-9 74 107 ee0000
-8 74 107 ee0000
-7 74 107 ee0000
-6 74 107 ee0000
-5 74 107 ee0000
-4 74 107 ee0000
-3 74 107 ee0000
-2 74 107 ee0000
-1 74 107 ee0000
-12 75 107 ffcc66
-11 75 107 ffcc66
-10 75 107 ee0000
-9 75 107 ee0000
-8 75 107 ee0000
-7 75 107 ee0000
-6 75 107 ee0000
-5 75 107 ee0000
-4 75 107 ee0000
-3 75 107 ee0000
-2 75 107 ee0000
-1 75 107 ee0000
-12 76 107 ffcc66
-11 76 107 ffcc66
-10 76 107 bbbbbb
-9 76 107 bbbbbb
-8 76 107 ee0000
-7 76 107 ee0000
-6 76 107 ee0000
-5 76 107 ee0000
-4 76 107 ee0000
-3 76 107 ee0000
-2 76 107 ee0000
-1 76 107 ee0000
-12 77 107 ffcc66
-11 77 107 bbbbbb
-10 77 107 bbbbbb
-9 77 107 bbbbbb
-8 77 107 ee0000
-7 77 107 ee0000
-6 77 107 ff6633
-5 77 107 ff6633
-4 77 107 ee0000
-3 77 107 ee0000
-2 77 107 ee0000
-1 77 107 ee0000
-12 78 107 ffcc66
-11 78 107 bbbbbb
-10 78 107 bbbbbb
-9 78 107 bbbbbb
-8 78 107 ee0000
-7 78 107 ee0000
-6 78 107 ff6633
-5 78 107 ff6633
-4 78 107 ee0000
-3 78 107 ee0000
-2 78 107 ee0000
-1 78 107 ee0000
-12 79 107 ffcc66
-11 79 107 bbbbbb
-10 79 107 bbbbbb
-9 79 107 bbbbbb
-8 79 107 ee0000
-7 79 107 ee0000
-6 79 107 ff6633
-5 79 107 ff6633
-4 79 107 ee0000
-3 79 107 ee0000
-2 79 107 ee0000
-1 79 107 33ffff
-7 68 108 ffcc66
-6 68 108 ffcc66
-5 68 108 ffcc66
-4 68 108 ffcc66
-3 68 108 ffcc66
-2 68 108 ffcc66
-1 68 108 ffcc66
-8 69 108 ffcc66
-7 69 108 ffcc66
-6 69 108 ee0000
-5 69 108 ee0000
-4 69 108 ee0000
-3 69 108 ee0000
-2 69 108 ffcc66
-1 69 108 ffcc66
-9 70 108 ffcc66
-8 70 108 ffcc66
-7 70 108 ee0000
-6 70 108 ee0000
-5 70 108 ee0000
-4 70 108 ee0000
-3 70 108 ee0000
-2 70 108 ee0000
-1 70 108 ee0000
-10 71 108 ffcc66
-9 71 108 ffcc66
-8 71 108 ee0000
-7 71 108 ee0000
-6 71 108 ee0000
-5 71 108 ee0000
-4 71 108 ee0000
-3 71 108 ee0000
-2 71 108 ee0000
-1 71 108 ee0000
-10 72 108 ffcc66
-9 72 108 ee0000
-8 72 108 ee0000
-7 72 108 ee0000
-6 72 108 ee0000
-5 72 108 ee0000
-4 72 108 cc0066
-3 72 108 ee0000
-2 72 108 ee0000
-1 72 108 ee0000
-11 73 108 ffcc66
-10 73 108 ffcc66
-9 73 108 ee0000
-8 73 108 ee0000
-7 73 108 ee0000
-6 73 108 ee0000
-5 73 108 ee0000
-4 73 108 cc0066
-3 73 108 ee0000
-2 73 108 ee0000
-1 73 108 ee0000
-11 74 108 ffcc66
-10 74 108 ee0000
-9 74 108 ee0000
-8 74 108 ee0000
-7 74 108 ee0000
-6 74 108 ee0000
-5 74 108 ee0000
-4 74 108 ee0000
-3 74 108 ee0000
-2 74 108 ee0000
-1 74 108 ee0000
-11 75 108 ffcc66
-10 75 108 bbbbbb
-9 75 108 ee0000
-8 75 108 ee0000
-7 75 108 ee0000
-6 75 108 ee0000
-5 75 108 ee0000
-4 75 108 ee0000
-3 75 108 ee0000
-2 75 108 ee0000
-1 75 108 ee0000
-12 76 108 ffcc66
-11 76 108 ffcc66
-10 76 108 bbbbbb
-9 76 108 ee0000
-8 76 108 ee0000
-7 76 108 ee0000
-6 76 108 ff6633
-5 76 108 ff6633
-4 76 108 ee0000
-3 76 108 ee0000
-2 76 108 ee0000
-1 76 108 ee0000
-12 77 108 ffcc66
-11 77 108 bbbbbb
-10 77 108 bbbbbb
-9 77 108 ee0000
-8 77 108 cc0066
-7 77 108 cc0066
-6 77 108 ff6633
-5 77 108 ff6633
-4 77 108 ee0000
-3 77 108 ee0000
-2 77 108 ee0000
-1 77 108 ee0000
-12 78 108 ffcc66
-11 78 108 bbbbbb
-10 78 108 bbbbbb
-9 78 108 ee0000
-8 78 108 cc0066
-7 78 108 cc0066
-6 78 108 ff6633
-5 78 108 ff6633
-4 78 108 ee0000
-3 78 108 ee0000
-2 78 108 ee0000
-1 78 108 ee0000
-12 79 108 ffcc66
-11 79 108 bbbbbb
-10 79 108 bbbbbb
-9 79 108 ee0000
-8 79 108 cc0066
-7 79 108 cc0066
-6 79 108 ff6633
-5 79 108 ff6633
-4 79 108 ee0000
-3 79 108 ee0000
-2 79 108 ee0000
-1 79 108 33ffff
-7 68 109 ffcc66
-6 68 109 ffcc66
-5 68 109 ffcc66
-4 68 109 ffcc66
-3 68 109 ffcc66
-2 68 109 ffcc66
-1 68 109 ffcc66
-8 69 109 ffcc66
-7 69 109 ffcc66
-6 69 109 ee0000
-5 69 109 ee0000
-4 69 109 ee0000
-3 69 109 ee0000
-2 69 109 ee0000
-1 69 109 ffcc66
-9 70 109 ffcc66
-8 70 109 ffcc66
-7 70 109 ee0000
-6 70 109 ee0000
-5 70 109 ee0000
-4 70 109 ee0000
-3 70 109 ee0000
-2 70 109 ee0000
-1 70 109 ee0000
-10 71 109 ffcc66
-9 71 109 ffcc66
-8 71 109 ee0000
-7 71 109 ee0000
-6 71 109 ee0000
-5 71 109 ee0000
-4 71 109 ee0000
-3 71 109 ee0000
-2 71 109 ee0000
-1 71 109 ee0000
-10 72 109 ffcc66
-9 72 109 ffcc66
-8 72 109 ee0000
-7 72 109 ee0000
-6 72 109 ee0000
-4 72 109 cc0066
-3 72 109 ee0000
-2 72 109 ee0000
-1 72 109 ee0000
-11 73 109 ffcc66
-10 73 109 ffcc66
-9 73 109 ee0000
-8 73 109 ee0000
-7 73 109 ee0000
-6 73 109 ee0000
-5 73 109 ee0000
-4 73 109 cc0066
-3 73 109 ee0000
-2 73 109 ee0000
-1 73 109 ee0000
-11 74 109 ffcc66
-10 74 109 bbbbbb
-9 74 109 ee0000
-8 74 109 ee0000
-7 74 109 ee0000
-6 74 109 ee0000
-5 74 109 cc0066
-4 74 109 cc0066
-3 74 109 ee0000
-2 74 109 ee0000
-1 74 109 ee0000
-11 75 109 ffcc66
-10 75 109 bbbbbb
-9 75 109 ee0000
-8 75 109 ee0000
-7 75 109 ee0000
-6 75 109 ee0000
-5 75 109 cc0066
-4 75 109 cc0066
-3 75 109 ee0000
-2 75 109 0000ff
-12 76 109 ffcc66
-11 76 109 ffcc66
-10 76 109 bbbbbb
-9 76 109 ee0000
-8 76 109 cc0066
-7 76 109 cc0066
-6 76 109 ff6633
-5 76 109 ff6633
-4 76 109 ff6633
-3 76 109 ff6633
-2 76 109 0000ff
-1 76 109 0000ff
-12 77 109 ffcc66
-11 77 109 ffcc66
-10 77 109 bbbbbb
-9 77 109 ee0000
-8 77 109 cc0066
-7 77 109 cc0066
-6 77 109 ff6633
-5 77 109 ff6633
-4 77 109 ff6633
-3 77 109 ff6633
-2 77 109 ee0000
-1 77 109 0000ff
-12 78 109 ffcc66
-11 78 109 bbbbbb
-10 78 109 bbbbbb
-9 78 109 ee0000
-8 78 109 ee0000
-7 78 109 ee0000
-6 78 109 ee0000
-5 78 109 ee0000
-4 78 109 ee0000
-3 78 109 cc0066
-2 78 109 cc0066
-1 78 109 0000ff
-12 79 109 ffcc66
-11 79 109 bbbbbb
-10 79 109 bbbbbb
-9 79 109 ee0000
-8 79 109 ee0000
-7 79 109 ee0000
-6 79 109 ee0000
-5 79 109 cc0066
-4 79 109 cc0066
-3 79 109 cc0066
-2 79 109 cc0066
-1 79 109 ee0000
-7 68 110 ffcc66
-6 68 110 ffcc66
-5 68 110 ffcc66
-4 68 110 ffcc66
-3 68 110 ffcc66
-2 68 110 ffcc66
-1 68 110 ffcc66
-8 69 110 ffcc66
-7 69 110 ffcc66
-6 69 110 ffcc66
-5 69 110 ee0000
-4 69 110 ee0000
-3 69 110 ee0000
-2 69 110 ee0000
-1 69 110 ffcc66
-9 70 110 ffcc66
-8 70 110 ffcc66
-7 70 110 ee0000
-6 70 110 ee0000
-5 70 110 ee0000
-4 70 110 ee0000
-3 70 110 ee0000
-2 70 110 ee0000
-1 70 110 ee0000
-9 71 110 ffcc66
-8 71 110 ee0000
-7 71 110 ee0000
-6 71 110 ee0000
-5 71 110 ee0000
-4 71 110 ee0000
-3 71 110 ee0000
-2 71 110 ee0000
-1 71 110 ee0000
-10 72 110 ffcc66
-9 72 110 ffcc66
-8 72 110 ee0000
-7 72 110 ee0000
-6 72 110 ee0000
-5 72 110 ee0000
-4 72 110 cc0066
-3 72 110 ee0000
-2 72 110 ee0000
-1 72 110 ee0000
-11 73 110 ffcc66
-10 73 110 ffcc66
-9 73 110 ee0000
-8 73 110 ee0000
-7 73 110 ee0000
-6 73 110 ee0000
-5 73 110 ee0000
-4 73 110 cc0066
-3 73 110 ee0000
-2 73 110 ee0000
-1 73 110 ee0000
-11 74 110 ffcc66
-10 74 110 ffcc66
-9 74 110 bbbbbb
-8 74 110 ee0000
-7 74 110 ee0000
-6 74 110 ee0000
-5 74 110 ee0000
-4 74 110 cc0066
-3 74 110 ee0000
-2 74 110 0000ff
-1 74 110 ee0000
-11 75 110 ffcc66
-10 75 110 bbbbbb
-9 75 110 bbbbbb
-8 75 110 ee0000
-7 75 110 ee0000
-6 75 110 ee0000
-5 75 110 ee0000
-4 75 110 ee0000
-3 75 110 ee0000
-2 75 110 0000ff
-1 75 110 ff6633
-11 76 110 ffcc66
-10 76 110 bbbbbb
-9 76 110 ee0000
-8 76 110 cc0066
-7 76 110 cc0066
-6 76 110 cc0066
-5 76 110 cc0066
-4 76 110 ff6633
-3 76 110 ff6633
-2 76 110 ff6633
-1 76 110 ff6633
-12 77 110 ffcc66
-11 77 110 ffcc66
-10 77 110 bbbbbb
-9 77 110 ee0000
-8 77 110 cc0066
-7 77 110 cc0066
-6 77 110 cc0066
-5 77 110 cc0066
-4 77 110 ff6633
-3 77 110 ff6633
-2 77 110 ff6633
-1 77 110 ee0000
-12 78 110 ffcc66
-11 78 110 bbbbbb
-10 78 110 bbbbbb
-9 78 110 ee0000
-8 78 110 ee0000
-7 78 110 ee0000
-6 78 110 ee0000
-5 78 110 ee0000
-4 78 110 ee0000
-3 78 110 cc0066
-2 78 110 cc0066
-1 78 110 ee0000
-12 79 110 ffcc66
-11 79 110 bbbbbb
-10 79 110 bbbbbb
-9 79 110 ee0000
-8 79 110 ee0000
-7 79 110 ee0000
-6 79 110 ee0000
-5 79 110 ee0000
-4 79 110 ee0000
-3 79 110 ee0000
-2 79 110 ee0000
-1 79 110 ee0000
-6 68 111 ffcc66
-5 68 111 ffcc66
-4 68 111 ffcc66
-3 68 111 ffcc66
-2 68 111 ffcc66
-1 68 111 ffcc66
-8 69 111 ffcc66
-7 69 111 ffcc66
-6 69 111 ffcc66
-5 69 111 bbbbbb
-4 69 111 bbbbbb
-3 69 111 bbbbbb
-2 69 111 ffcc66
-1 69 111 ffcc66
-9 70 111 ffcc66
-8 70 111 ffcc66
-7 70 111 ffcc66
-6 70 111 bbbbbb
-5 70 111 bbbbbb
-4 70 111 bbbbbb
-3 70 111 bbbbbb
-2 70 111 bbbbbb
-9 71 111 ffcc66
-8 71 111 ffcc66
-7 71 111 bbbbbb
-6 71 111 bbbbbb
-5 71 111 ee0000
-4 71 111 ee0000
-3 71 111 bbbbbb
-2 71 111 bbbbbb
-1 71 111 bbbbbb
-10 72 111 ffcc66
-9 72 111 ffcc66
-8 72 111 bbbbbb
-7 72 111 bbbbbb
-6 72 111 bbbbbb
-5 72 111 ee0000
-4 72 111 cc0066
-3 72 111 ee0000
-2 72 111 ee0000
-1 72 111 bbbbbb
-10 73 111 ffcc66
-9 73 111 bbbbbb
-8 73 111 bbbbbb
-7 73 111 bbbbbb
-6 73 111 bbbbbb
-5 73 111 ee0000
-4 73 111 ee0000
-3 73 111 ee0000
-2 73 111 0000ff
-1 73 111 ee0000
-11 74 111 ffcc66
-10 74 111 ffcc66
-9 74 111 bbbbbb
-8 74 111 bbbbbb
-7 74 111 ee0000
-6 74 111 ee0000
-5 74 111 ee0000
-4 74 111 ee0000
-3 74 111 ee0000
-2 74 111 0000ff
-1 74 111 ee0000
-11 75 111 ffcc66
-10 75 111 bbbbbb
-9 75 111 bbbbbb
-8 75 111 ee0000
-7 75 111 ee0000
-6 75 111 ee0000
-5 75 111 ee0000
-4 75 111 ee0000
-3 75 111 ee0000
-2 75 111 ff6633
-1 75 111 ff6633
-11 76 111 ffcc66
-10 76 111 bbbbbb
-9 76 111 bbbbbb
-8 76 111 ee0000
-7 76 111 ee0000
-6 76 111 ee0000
-5 76 111 ee0000
-4 76 111 ee0000
-3 76 111 ff6633
-2 76 111 ff6633
-1 76 111 ff6633
-12 77 111 ffcc66
-11 77 111 ffcc66
-10 77 111 bbbbbb
-9 77 111 bbbbbb
-8 77 111 ee0000
-7 77 111 ee0000
-6 77 111 ee0000
-5 77 111 ee0000
-4 77 111 ee0000
-3 77 111 ff6633
-2 77 111 ff6633
-1 77 111 ee0000
-12 78 111 ffcc66
-11 78 111 ffcc66
-10 78 111 bbbbbb
-9 78 111 bbbbbb
-8 78 111 ee0000
-7 78 111 ee0000
-6 78 111 ee0000
-5 78 111 ee0000
-4 78 111 ee0000
-3 78 111 cc0066
-2 78 111 cc0066
-1 78 111 ee0000
-12 79 111 ffcc66
-11 79 111 bbbbbb
-10 79 111 bbbbbb
-9 79 111 bbbbbb
-8 79 111 ee0000
-7 79 111 ee0000
-6 79 111 ee0000
-5 79 111 ee0000
-4 79 111 ee0000
-3 79 111 ee0000
-2 79 111 ee0000
-1 79 111 ee0000
0 79 97 ffcc66
1 79 97 ffcc66
2 79 97 ffcc66
3 79 97 ffcc66
6 70 98 ffcc66
7 70 98 ffcc66
8 70 98 ffcc66
9 70 98 ffcc66
4 71 98 ffcc66
5 71 98 ffcc66
6 71 98 ffcc66
7 71 98 ffcc66
8 71 98 ffcc66
9 71 98 ffcc66
10 71 98 ffcc66
11 71 98 ffcc66
4 72 98 ffcc66
5 72 98 ffcc66
6 72 98 ffcc66
7 72 98 ffcc66
8 72 98 ffcc66
9 72 98 ffcc66
10 72 98 ffcc66
11 72 98 ffcc66
12 72 98 ffcc66
0 73 98 ffcc66
3 73 98 ffcc66
4 73 98 ffcc66
5 73 98 ffcc66
6 73 98 ffcc66
7 73 98 ffcc66
8 73 98 ffcc66
9 73 98 ffcc66
10 73 98 ffcc66
11 73 98 ffcc66
12 73 98 ffcc66
0 74 98 ffcc66
2 74 98 ffcc66
3 74 98 ffcc66
4 74 98 ffcc66
5 74 98 ffcc66
6 74 98 ffcc66
7 74 98 ffcc66
8 74 98 ffcc66
9 74 98 ffcc66
10 74 98 ffcc66
11 74 98 ffcc66
12 74 98 ffcc66
13 74 98 ffcc66
0 75 98 ffcc66
1 75 98 ffcc66
2 75 98 ffcc66
3 75 98 ffcc66
4 75 98 ffcc66
5 75 98 ffcc66
6 75 98 ffcc66
7 75 98 ffcc66
8 75 98 ffcc66
9 75 98 ffcc66
10 75 98 ffcc66
11 75 98 ffcc66
12 75 98 ffcc66
13 75 98 ffcc66
14 75 98 ffcc66
0 76 98 ffcc66
1 76 98 ffcc66
2 76 98 ffcc66
3 76 98 ffcc66
4 76 98 ffcc66
5 76 98 ffcc66
6 76 98 ffcc66
7 76 98 ffcc66
8 76 98 ffcc66
9 76 98 ffcc66
10 76 98 ffcc66
11 76 98 ffcc66
12 76 98 ffcc66
13 76 98 ffcc66
14 76 98 ffcc66
15 76 98 ffcc66
0 77 98 ffcc66
1 77 98 ffcc66
2 77 98 ffcc66
3 77 98 ffcc66
4 77 98 ffcc66
5 77 98 ffcc66
6 77 98 ffcc66
7 77 98 ffcc66
8 77 98 ffcc66
9 77 98 ffcc66
10 77 98 ffcc66
11 77 98 ffcc66
12 77 98 ffcc66
13 77 98 ffcc66
14 77 98 ffcc66
15 77 98 ffcc66
0 78 98 ffcc66
1 78 98 ffcc66
2 78 98 ffcc66
3 78 98 ffcc66
4 78 98 ffcc66
5 78 98 ffcc66
6 78 98 ffcc66
7 78 98 ffcc66
8 78 98 ffcc66
9 78 98 ffcc66
10 78 98 ffcc66
11 78 98 ffcc66
12 78 98 ffcc66
13 78 98 ffcc66
14 78 98 ffcc66
15 78 98 ffcc66
0 79 98 ffcc66
1 79 98 ffcc66
2 79 98 ffcc66
3 79 98 ffcc66
4 79 98 ffcc66
5 79 98 ffcc66
6 79 98 ffcc66
7 79 98 ffcc66
8 79 98 ffcc66
9 79 98 ffcc66
10 79 98 ffcc66
11 79 98 ffcc66
12 79 98 ffcc66
13 79 98 ffcc66
14 79 98 ffcc66
15 79 98 ffcc66
6 70 99 ffcc66
7 70 99 ffcc66
8 70 99 ffcc66
9 70 99 ffcc66
10 70 99 ffcc66
11 70 99 ffcc66
12 70 99 ffcc66
4 71 99 ffcc66
5 71 99 ffcc66
6 71 99 ffcc66
7 71 99 ee0000
8 71 99 ee0000
9 71 99 ffcc66
10 71 99 ffcc66
11 71 99 ffcc66
12 71 99 ffcc66
13 71 99 ffcc66
14 71 99 ffcc66
4 72 99 ffcc66
5 72 99 ffcc66
6 72 99 ee0000
7 72 99 ee0000
8 72 99 ee0000
9 72 99 ee0000
10 72 99 ee0000
11 72 99 ffcc66
12 72 99 ffcc66
13 72 99 ffcc66
14 72 99 ffcc66
15 72 99 ffcc66
0 73 99 ffcc66
3 73 99 ffcc66
4 73 99 ffcc66
5 73 99 ee0000
6 73 99 ee0000
7 73 99 ee0000
8 73 99 ee0000
9 73 99 ee0000
10 73 99 ee0000
11 73 99 ee0000
12 73 99 ffcc66
13 73 99 ffcc66
14 73 99 ffcc66
15 73 99 ffcc66
0 74 99 ffcc66
2 74 99 ffcc66
3 74 99 ffcc66
4 74 99 ee0000
5 74 99 ee0000
6 74 99 ee0000
7 74 99 ee0000
8 74 99 ee0000
9 74 99 ee0000
10 74 99 ee0000
11 74 99 ee0000
12 74 99 ffcc66
13 74 99 ffcc66
14 74 99 ffcc66
15 74 99 ffcc66
0 75 99 ffcc66
1 75 99 ffcc66
2 75 99 ffcc66
3 75 99 ffcc66
4 75 99 ee0000
5 75 99 ee0000
6 75 99 ee0000
7 75 99 ee0000
8 75 99 ee0000
9 75 99 ee0000
10 75 99 ee0000
11 75 99 ee0000
12 75 99 ee0000
13 75 99 ffcc66
14 75 99 ffcc66
15 75 99 ffcc66
0 76 99 ffcc66
1 76 99 ffcc66
2 76 99 ffcc66
3 76 99 ee0000
4 76 99 ee0000
5 76 99 ee0000
6 76 99 ee0000
7 76 99 ee0000
8 76 99 bbbbbb
9 76 99 bbbbbb
10 76 99 bbbbbb
11 76 99 ee0000
12 76 99 ee0000
13 76 99 ee0000
14 76 99 ffcc66
15 76 99 ffcc66
0 77 99 ee0000
1 77 99 ffcc66
2 77 99 ffcc66
3 77 99 ee0000
4 77 99 ee0000
5 77 99 ee0000
6 77 99 ee0000
7 77 99 bbbbbb
8 77 99 bbbbbb
9 77 99 bbbbbb
10 77 99 bbbbbb
11 77 99 bbbbbb
12 77 99 ee0000
13 77 99 ee0000
14 77 99 ee0000
15 77 99 ffcc66
0 78 99 ee0000
1 78 99 ffcc66
2 78 99 ffcc66
3 78 99 ee0000
4 78 99 ee0000
5 78 99 ee0000
6 78 99 bbbbbb
7 78 99 bbbbbb
8 78 99 bbbbbb
9 78 99 bbbbbb
10 78 99 bbbbbb
11 78 99 bbbbbb
12 78 99 bbbbbb
13 78 99 ee0000
14 78 99 ee0000
15 78 99 ee0000
0 79 99 ee0000
1 79 99 ffcc66
2 79 99 ffcc66
3 79 99 ee0000
4 79 99 ee0000
5 79 99 ee0000
6 79 99 bbbbbb
7 79 99 bbbbbb
8 79 99 bbbbbb
9 79 99 bbbbbb
10 79 99 bbbbbb
11 79 99 bbbbbb
12 79 99 bbbbbb
13 79 99 ee0000
14 79 99 ee0000
15 79 99 ee0000
6 70 100 ffcc66
7 70 100 ffcc66
8 70 100 ffcc66
9 70 100 ffcc66
10 70 100 ffcc66
11 70 100 ffcc66
12 70 100 ffcc66
5 71 100 ffcc66
6 71 100 ffcc66
7 71 100 ee0000
8 71 100 ee0000
9 71 100 ee0000
10 71 100 ee0000
11 71 100 ffcc66
12 71 100 ffcc66
13 71 100 ffcc66
4 72 100 ffcc66
5 72 100 ffcc66
6 72 100 ee0000
7 72 100 ee0000
8 72 100 ee0000
9 72 100 ee0000
10 72 100 ee0000
11 72 100 ee0000
12 72 100 ee0000
13 72 100 ffcc66
14 72 100 ffcc66
0 73 100 ffcc66
3 73 100 ffcc66
4 73 100 ffcc66
5 73 100 ee0000
6 73 100 ee0000
7 73 100 ee0000
8 73 100 ee0000
9 73 100 ee0000
10 73 100 ee0000
11 73 100 ee0000
12 73 100 ee0000
13 73 100 ee0000
14 73 100 ffcc66
15 73 100 ffcc66
0 74 100 ffcc66
3 74 100 ffcc66
4 74 100 ee0000
5 74 100 ee0000
6 74 100 ee0000
7 74 100 ee0000
8 74 100 ee0000
9 74 100 ee0000
10 74 100 ee0000
11 74 100 ee0000
12 74 100 ee0000
13 74 100 ee0000
14 74 100 ee0000
15 74 100 ffcc66
0 75 100 ffcc66
2 75 100 ffcc66
3 75 100 ffcc66
4 75 100 ee0000
5 75 100 ee0000
6 75 100 ee0000
7 75 100 ee0000
8 75 100 ee0000
9 75 100 ee0000
10 75 100 ee0000
11 75 100 ee0000
12 75 100 ee0000
13 75 100 ee0000
14 75 100 ee0000
15 75 100 ffcc66
0 76 100 ffcc66
1 76 100 ffcc66
2 76 100 ffcc66
3 76 100 ee0000
4 76 100 ee0000
5 76 100 ee0000
6 76 100 ee0000
7 76 100 ee0000
8 76 100 bbbbbb
9 76 100 bbbbbb
10 76 100 bbbbbb
11 76 100 ee0000
12 76 100 ee0000
13 76 100 ee0000
14 76 100 ee0000
15 76 100 ee0000
0 77 100 ee0000
1 77 100 ffcc66
2 77 100 ffcc66
3 77 100 ee0000
4 77 100 ee0000
5 77 100 ee0000
6 77 100 ee0000
7 77 100 bbbbbb
8 77 100 bbbbbb
9 77 100 bbbbbb
10 77 100 bbbbbb
11 77 100 bbbbbb
12 77 100 ee0000
13 77 100 ee0000
14 77 100 ee0000
15 77 100 ee0000
0 78 100 ee0000
1 78 100 ffcc66
2 78 100 ffcc66
3 78 100 ee0000
4 78 100 ee0000
5 78 100 ee0000
6 78 100 bbbbbb
7 78 100 bbbbbb
8 78 100 bbbbbb
9 78 100 bbbbbb
10 78 100 bbbbbb
11 78 100 bbbbbb
12 78 100 bbbbbb
13 78 100 ee0000
14 78 100 ee0000
15 78 100 ee0000
0 79 100 ee0000
1 79 100 ffcc66
2 79 100 ffcc66
3 79 100 ee0000
4 79 100 ee0000
5 79 100 ee0000
6 79 100 bbbbbb
7 79 100 bbbbbb
8 79 100 bbbbbb
9 79 100 bbbbbb
10 79 100 bbbbbb
11 79 100 bbbbbb
12 79 100 bbbbbb
13 79 100 ee0000
14 79 100 ee0000
15 79 100 ee0000
6 70 101 ffcc66
7 70 101 ffcc66
8 70 101 ffcc66
9 70 101 ffcc66
10 70 101 ffcc66
11 70 101 ffcc66
5 71 101 ffcc66
6 71 101 ffcc66
7 71 101 ee0000
8 71 101 ee0000
9 71 101 ee0000
10 71 101 ffcc66
11 71 101 ffcc66
12 71 101 ffcc66
13 71 101 ffcc66
4 72 101 ffcc66
5 72 101 ffcc66
6 72 101 ee0000
7 72 101 ee0000
8 72 101 ee0000
9 72 101 ee0000
10 72 101 ee0000
11 72 101 ee0000
12 72 101 ffcc66
13 72 101 ffcc66
14 72 101 ffcc66
0 73 101 ffcc66
3 73 101 ffcc66
4 73 101 ffcc66
5 73 101 ee0000
6 73 101 ee0000
7 73 101 ee0000
8 73 101 ee0000
9 73 101 ee0000
10 73 101 ee0000
11 73 101 ee0000
12 73 101 ee0000
13 73 101 ffcc66
14 73 101 ffcc66
15 73 101 ffcc66
0 74 101 ffcc66
3 74 101 ffcc66
4 74 101 ee0000
5 74 101 ee0000
6 74 101 ee0000
7 74 101 ee0000
8 74 101 ee0000
9 74 101 ee0000
10 74 101 ee0000
11 74 101 ee0000
12 74 101 ee0000
13 74 101 ee0000
14 74 101 ffcc66
15 74 101 ffcc66
0 75 101 ffcc66
2 75 101 ffcc66
3 75 101 ffcc66
4 75 101 ee0000
5 75 101 ee0000
6 75 101 ee0000
7 75 101 ee0000
8 75 101 ee0000
9 75 101 ee0000
10 75 101 ee0000
11 75 101 ee0000
12 75 101 ee0000
13 75 101 ee0000
14 75 101 ee0000
15 75 101 ffcc66
0 76 101 ffcc66
1 76 101 ffcc66
2 76 101 ffcc66
3 76 101 ee0000
4 76 101 ee0000
5 76 101 ee0000
6 76 101 ee0000
7 76 101 ee0000
8 76 101 bbbbbb
9 76 101 bbbbbb
10 76 101 bbbbbb
11 76 101 ee0000
12 76 101 ee0000
13 76 101 ee0000
14 76 101 ee0000
15 76 101 ffcc66
0 77 101 ee0000
1 77 101 ffcc66
2 77 101 ffcc66
3 77 101 ee0000
4 77 101 ee0000
5 77 101 ee0000
6 77 101 ee0000
7 77 101 bbbbbb
8 77 101 bbbbbb
9 77 101 bbbbbb
10 77 101 bbbbbb
11 77 101 bbbbbb
12 77 101 ee0000
13 77 101 ee0000
14 77 101 ee0000
0 78 101 ee0000
1 78 101 ffcc66
2 78 101 ffcc66
3 78 101 ee0000
4 78 101 ee0000
5 78 101 ee0000
6 78 101 bbbbbb
7 78 101 bbbbbb
8 78 101 bbbbbb
9 78 101 bbbbbb
10 78 101 bbbbbb
11 78 101 bbbbbb
12 78 101 bbbbbb
13 78 101 ee0000
14 78 101 ee0000
0 79 101 ee0000
1 79 101 ffcc66
2 79 101 ffcc66
3 79 101 ee0000
4 79 101 ee0000
5 79 101 ee0000
6 79 101 bbbbbb
7 79 101 bbbbbb
8 79 101 bbbbbb
9 79 101 bbbbbb
10 79 101 bbbbbb
11 79 101 bbbbbb
12 79 101 bbbbbb
13 79 101 ee0000
14 79 101 ee0000
6 70 102 ffcc66
7 70 102 ffcc66
8 70 102 ffcc66
9 70 102 ffcc66
10 70 102 ffcc66
11 70 102 ffcc66
4 71 102 ffcc66
5 71 102 ffcc66
6 71 102 ffcc66
7 71 102 ee0000
8 71 102 ee0000
9 71 102 ee0000
10 71 102 ee0000
11 71 102 ffcc66
12 71 102 ffcc66
4 72 102 ffcc66
5 72 102 ffcc66
6 72 102 ee0000
7 72 102 ee0000
8 72 102 ee0000
9 72 102 ee0000
10 72 102 ee0000
11 72 102 ee0000
12 72 102 ffcc66
13 72 102 ffcc66
0 73 102 ffcc66
3 73 102 ffcc66
4 73 102 ffcc66
5 73 102 ee0000
6 73 102 ee0000
7 73 102 ee0000
8 73 102 ee0000
9 73 102 ee0000
10 73 102 ee0000
11 73 102 ee0000
